#decoys scores
complex.997.pdb 5.6045
complex.998.pdb 0.8994
complex.999.pdb 0.2561
complex.1000.pdb 5.8616
complex.1001.pdb -5.0327
complex.1002.pdb 4.1679
complex.1003.pdb 3.1481
complex.1004.pdb 1.5574
complex.1005.pdb 0.6704
complex.1006.pdb 5.4473
complex.1007.pdb 7.1991
complex.1008.pdb -0.3794
complex.1009.pdb 2.9280
complex.1010.pdb 2.8710
complex.1011.pdb -3.2426
complex.1012.pdb -2.4136
complex.1013.pdb -0.4422
complex.1014.pdb -4.2256
complex.1015.pdb -0.1418
complex.1016.pdb -1.7420
complex.1017.pdb 5.8109
complex.1018.pdb -2.1548
complex.1019.pdb 2.2728
complex.1020.pdb -1.8147
complex.1021.pdb 5.7116
complex.1022.pdb 7.1988
complex.1023.pdb -1.4387
complex.1024.pdb -0.7146
complex.1025.pdb -4.1101
complex.1026.pdb -0.6826
complex.1027.pdb 9.3135
complex.1028.pdb 1.6620
complex.1029.pdb 7.0535
complex.1030.pdb -1.5488
complex.1031.pdb -1.1167
complex.1032.pdb -4.1488
complex.1033.pdb -1.8349
complex.1034.pdb 1.4532
complex.1035.pdb 3.0371
complex.1036.pdb -0.8162
complex.1037.pdb -0.9832
complex.1038.pdb -1.0338
complex.1039.pdb 6.7539
complex.1040.pdb 1.8317
complex.1041.pdb -2.9926
complex.1042.pdb 5.1305
complex.1043.pdb -0.9214
complex.1044.pdb -0.6039
complex.1045.pdb 5.9258
complex.1046.pdb 1.6285
complex.1047.pdb -0.8944
complex.1048.pdb 7.7820
complex.1049.pdb -0.4715
complex.1050.pdb -0.2937
complex.1051.pdb 1.8024
complex.1052.pdb 3.7166
complex.1053.pdb -0.1201
complex.1054.pdb -2.6115
complex.1055.pdb -5.0287
complex.1056.pdb 6.3764
complex.1057.pdb 3.0881
complex.1058.pdb -2.4021
complex.1059.pdb -4.6482
complex.1060.pdb 4.8100
complex.1061.pdb -3.6575
complex.1062.pdb 0.2221
complex.1063.pdb -0.4725
complex.1064.pdb 0.2802
complex.1065.pdb -2.3607
complex.1066.pdb -3.2261
complex.1067.pdb 4.3643
complex.1068.pdb 2.1077
complex.1069.pdb 0.8898
complex.1070.pdb -3.4071
complex.1071.pdb -2.6283
complex.1072.pdb 3.1760
complex.1073.pdb -4.2271
complex.1074.pdb 1.5861
complex.1075.pdb -3.8951
complex.1076.pdb 2.9469
complex.1077.pdb 4.5952
complex.1078.pdb 2.2610
complex.1079.pdb 3.5362
complex.1080.pdb -3.5780
complex.1081.pdb 0.9802
complex.1082.pdb -0.2963
complex.1083.pdb 0.8189
complex.1084.pdb -4.8910
complex.1085.pdb -0.5709
complex.1086.pdb -0.5170
complex.1087.pdb -7.2817
complex.1088.pdb 5.2895
complex.1089.pdb -1.5102
complex.1090.pdb -1.1417
complex.1091.pdb 0.8968
complex.1092.pdb -1.2510
complex.1093.pdb 4.1805
complex.1094.pdb -1.5287
complex.1095.pdb -1.3431
complex.1096.pdb -1.7565
complex.1097.pdb 6.2892
complex.1098.pdb -1.7194
complex.1099.pdb 0.7648
complex.1100.pdb 3.5449
complex.1101.pdb -3.5452
complex.1102.pdb 0.6427
complex.1103.pdb 2.5303
complex.1104.pdb 5.1319
complex.1105.pdb -1.4608
complex.1106.pdb -3.2151
complex.1107.pdb -1.6835
complex.1108.pdb 2.1890
complex.1109.pdb 0.9208
complex.1110.pdb 3.7756
complex.1111.pdb -4.5017
complex.1112.pdb 0.7727
complex.1113.pdb -1.3415
complex.1114.pdb 1.8074
complex.1115.pdb 0.4776
complex.1116.pdb -0.4199
complex.1117.pdb -1.4748
complex.1118.pdb -4.0962
complex.1119.pdb -8.1440
complex.1120.pdb -1.6492
complex.1121.pdb -4.7877
complex.1122.pdb 0.9197
complex.1123.pdb -2.0650
complex.1124.pdb 5.2193
complex.1125.pdb 0.4774
complex.1126.pdb 2.5088
complex.1127.pdb 7.9424
complex.1128.pdb 4.2901
complex.1129.pdb -2.8857
complex.1130.pdb -4.8473
complex.1131.pdb -0.8434
complex.1132.pdb -1.1431
complex.1133.pdb 4.6946
complex.1134.pdb -0.5439
complex.1135.pdb 4.7661
complex.1136.pdb 4.9523
complex.1137.pdb 1.5283
complex.1138.pdb -1.0306
complex.1139.pdb -2.9847
complex.1140.pdb 1.8774
complex.1141.pdb 2.0931
complex.1142.pdb -1.3860
complex.1143.pdb 0.9371
complex.1144.pdb -2.8185
complex.1145.pdb -0.5062
complex.1146.pdb -2.1503
complex.1147.pdb 2.9288
complex.1148.pdb -2.9879
complex.1149.pdb -1.3362
complex.1150.pdb -4.2789
complex.1151.pdb 0.7187
complex.1152.pdb -3.6179
complex.1153.pdb -2.2527
complex.1154.pdb -3.8267
complex.1155.pdb -1.6343
complex.1156.pdb 0.2578
complex.1157.pdb -3.6328
complex.1158.pdb -4.6575
complex.1159.pdb -0.1006
complex.1160.pdb -5.8475
complex.1161.pdb -1.6776
complex.1162.pdb 7.1684
complex.1163.pdb -0.2389
complex.1164.pdb 1.4600
complex.1165.pdb 6.0461
complex.1166.pdb -2.6963
complex.1167.pdb -1.9992
complex.1168.pdb -3.8004
complex.1169.pdb 0.5340
complex.1170.pdb -5.4051
complex.1171.pdb -2.5565
complex.1172.pdb -1.5893
complex.1173.pdb 6.7802
complex.1174.pdb -3.9106
complex.1175.pdb 0.8134
complex.1176.pdb 4.0467
complex.1177.pdb 4.2973
complex.1178.pdb -2.9581
complex.1179.pdb -0.5698
complex.1180.pdb -0.6906
complex.1181.pdb -1.6586
complex.1182.pdb -1.2821
complex.1183.pdb -2.4959
complex.1184.pdb 2.6586
complex.1185.pdb -2.1188
complex.1186.pdb -7.3114
complex.1187.pdb -3.0762
complex.1188.pdb 7.5122
complex.1189.pdb 1.4720
complex.1190.pdb -2.5680
complex.1191.pdb 3.9743
complex.1192.pdb 1.0457
complex.1193.pdb -2.5215
complex.1194.pdb -0.6784
complex.1195.pdb 1.1182
complex.1196.pdb -0.8046
complex.1197.pdb 4.5906
complex.1198.pdb -4.7185
complex.1199.pdb -5.3874
complex.1200.pdb -1.1399
complex.1201.pdb -0.7233
complex.1202.pdb -1.5891
complex.1203.pdb -0.1654
complex.1204.pdb -0.3264
complex.1205.pdb 7.5024
complex.1206.pdb 0.6126
complex.1207.pdb 0.3044
complex.1208.pdb -0.7804
complex.1209.pdb -0.5162
complex.1210.pdb -4.3733
complex.1211.pdb -4.5535
complex.1212.pdb -3.7708
complex.1213.pdb 0.4756
complex.1214.pdb 0.3158
complex.1215.pdb -3.2977
complex.1216.pdb 2.6276
complex.1217.pdb -2.4710
complex.1218.pdb -3.8127
complex.1219.pdb -0.9393
complex.1220.pdb 1.5051
complex.1221.pdb -0.0723
complex.1222.pdb -0.7536
complex.1223.pdb -1.3046
complex.1224.pdb 6.5236
complex.1225.pdb -2.9883
complex.1226.pdb 0.2169
complex.1227.pdb -0.6191
complex.1228.pdb -3.7839
complex.1229.pdb -5.1696
complex.1230.pdb -3.0993
complex.1231.pdb 1.6459
complex.1232.pdb 1.2931
complex.1233.pdb 0.9881
complex.1234.pdb 0.3785
complex.1235.pdb -3.0568
complex.1236.pdb 4.5286
complex.1237.pdb -5.7937
complex.1238.pdb -0.8913
complex.1239.pdb 2.6667
complex.1240.pdb 0.0179
complex.1241.pdb -3.2838
complex.1242.pdb 0.0813
complex.1243.pdb 5.0815
complex.1244.pdb -0.8213
complex.1245.pdb 0.4017
complex.1246.pdb 4.9522
complex.1247.pdb -2.9358
complex.1248.pdb 2.4645
complex.1249.pdb -3.3667
complex.1250.pdb -1.4102
complex.1251.pdb -1.4504
complex.1252.pdb -2.0575
complex.1253.pdb 2.0981
complex.1254.pdb -3.7787
complex.1255.pdb 2.4336
complex.1256.pdb -4.6103
complex.1257.pdb 5.3501
complex.1258.pdb -0.4687
complex.1259.pdb -3.2293
complex.1260.pdb -1.5679
complex.1261.pdb -1.4758
complex.1262.pdb -0.3244
complex.1263.pdb -1.8003
complex.1264.pdb -0.8360
complex.1265.pdb 5.3643
complex.1266.pdb 3.6476
complex.1267.pdb -2.6433
complex.1268.pdb -3.0371
complex.1269.pdb 3.4898
complex.1270.pdb 4.3578
complex.1271.pdb -1.0096
complex.1272.pdb -3.2421
complex.1273.pdb -2.0894
complex.1274.pdb -3.5076
complex.1275.pdb 1.8354
complex.1276.pdb -3.9910
complex.1277.pdb -1.0753
complex.1278.pdb 0.3068
complex.1279.pdb 4.1588
complex.1280.pdb 5.4216
complex.1281.pdb 3.4538
complex.1282.pdb 7.2691
complex.1283.pdb 0.7154
complex.1284.pdb -0.5439
complex.1285.pdb 1.8402
complex.1286.pdb 0.3371
complex.1287.pdb 2.1942
complex.1288.pdb -1.0867
complex.1289.pdb -0.7556
complex.1290.pdb -1.3105
complex.1291.pdb -4.1851
complex.1292.pdb -5.5054
complex.1293.pdb -2.7215
complex.1294.pdb 1.1779
complex.1295.pdb -1.1061
complex.1296.pdb 0.8097
complex.1297.pdb 4.9348
complex.1298.pdb -2.0827
complex.1299.pdb 1.7014
complex.1300.pdb 4.1906
complex.1301.pdb 6.4928
complex.1302.pdb -1.5674
complex.1303.pdb -3.3706
complex.1304.pdb 6.4215
complex.1305.pdb -3.5578
complex.1306.pdb 3.3174
complex.1307.pdb -3.2098
complex.1308.pdb 4.6108
complex.1309.pdb 5.9008
complex.1310.pdb 4.1914
complex.1311.pdb -4.8367
complex.1312.pdb 2.5893
complex.1313.pdb -2.0765
complex.1314.pdb 0.4561
complex.1315.pdb 0.9634
complex.1316.pdb -3.2572
complex.1317.pdb 1.5973
complex.1318.pdb -2.6591
complex.1319.pdb -3.6987
complex.1320.pdb -1.7506
complex.1321.pdb 5.3019
complex.1322.pdb 1.5845
complex.1323.pdb -0.5771
complex.1324.pdb -2.9992
complex.1325.pdb -1.2527
complex.1326.pdb -2.2911
complex.1327.pdb 0.3257
complex.1328.pdb 0.4263
complex.1329.pdb 1.3627
complex.1330.pdb -4.5273
complex.1331.pdb -5.6928
complex.1332.pdb -0.0209
complex.1333.pdb -2.9121
complex.1334.pdb 0.5983
complex.1335.pdb 0.0638
complex.1336.pdb 0.1225
complex.1337.pdb 1.9387
complex.1338.pdb 5.6032
complex.1339.pdb -3.7130
complex.1340.pdb -3.6538
complex.1341.pdb 3.9561
complex.1342.pdb 1.6039
complex.1343.pdb 3.0495
complex.1344.pdb -4.2092
complex.1345.pdb -0.0040
complex.1346.pdb -0.4100
complex.1347.pdb 5.4022
complex.1348.pdb -3.0637
complex.1349.pdb 1.7005
complex.1350.pdb -4.2578
complex.1351.pdb -1.3519
complex.1352.pdb 7.1397
complex.1353.pdb -0.9187
complex.1354.pdb -2.6993
complex.1355.pdb -4.2782
complex.1356.pdb -5.0300
complex.1357.pdb -0.7049
complex.1358.pdb -2.0375
complex.1359.pdb 6.9072
complex.1360.pdb 5.8825
complex.1361.pdb -0.2415
complex.1362.pdb -3.3175
complex.1363.pdb -5.1849
complex.1364.pdb 0.9793
complex.1365.pdb 1.5717
complex.1366.pdb 0.0710
complex.1367.pdb -0.9341
complex.1368.pdb -3.4548
complex.1369.pdb 6.8618
complex.1370.pdb -2.5367
complex.1371.pdb 3.6819
complex.1372.pdb 3.2124
complex.1373.pdb -3.3751
complex.1374.pdb -0.6876
complex.1375.pdb -0.5554
complex.1376.pdb 3.1662
complex.1377.pdb -2.9446
complex.1378.pdb -1.1075
complex.1379.pdb -3.4896
complex.1380.pdb 3.3094
complex.1381.pdb -2.0122
complex.1382.pdb 0.6797
complex.1383.pdb -1.7358
complex.1384.pdb 0.2445
complex.1385.pdb 3.9289
complex.1386.pdb 1.4271
complex.1387.pdb 7.6682
complex.1388.pdb -1.9351
complex.1389.pdb 4.6041
complex.1390.pdb 1.1351
complex.1391.pdb -1.0268
complex.1392.pdb -1.3874
complex.1393.pdb 1.6716
complex.1394.pdb -3.2452
complex.1395.pdb 6.4399
complex.1396.pdb -4.0929
complex.1397.pdb -1.1316
complex.1398.pdb -0.5636
complex.1399.pdb 1.3102
complex.1400.pdb -0.8098
complex.1401.pdb 3.7240
complex.1402.pdb -2.0845
complex.1403.pdb -3.8979
complex.1404.pdb -2.9397
complex.1405.pdb 0.8743
complex.1406.pdb -0.4969
complex.1407.pdb -1.5519
complex.1408.pdb -0.0538
complex.1409.pdb 5.3344
complex.1410.pdb 0.5934
complex.1411.pdb -1.3716
complex.1412.pdb -2.1166
complex.1413.pdb 1.5754
complex.1414.pdb 0.2052
complex.1415.pdb -0.4621
complex.1416.pdb -2.9167
complex.1417.pdb -2.6105
complex.1418.pdb 2.3246
complex.1419.pdb 0.2495
complex.1420.pdb 5.5836
complex.1421.pdb -0.4383
complex.1422.pdb -3.4192
complex.1423.pdb -5.0958
complex.1424.pdb -1.9910
complex.1425.pdb -0.6499
complex.1426.pdb 2.9424
complex.1427.pdb -1.2125
complex.1428.pdb -2.4022
complex.1429.pdb -0.6870
complex.1430.pdb -2.3142
complex.1431.pdb 6.0953
complex.1432.pdb 1.1128
complex.1433.pdb 6.5641
complex.1434.pdb 5.0839
complex.1435.pdb -5.1025
complex.1436.pdb -1.0798
complex.1437.pdb 0.3624
complex.1438.pdb -1.5514
complex.1439.pdb -0.8036
complex.1440.pdb -5.2777
complex.1441.pdb -0.8899
complex.1442.pdb 5.2319
complex.1443.pdb -3.7989
complex.1444.pdb -1.4215
complex.1445.pdb -1.6374
complex.1446.pdb 4.2600
complex.1447.pdb -3.3550
complex.1448.pdb -3.8600
complex.1449.pdb -3.1290
complex.1450.pdb -0.2809
complex.1451.pdb 1.6726
complex.1452.pdb -4.8558
complex.1453.pdb -3.4907
complex.1454.pdb 2.8003
complex.1455.pdb 0.6612
complex.1456.pdb -2.0860
complex.1457.pdb -2.0201
complex.1458.pdb -2.9519
complex.1459.pdb -1.2997
complex.1460.pdb 2.4029
complex.1461.pdb -1.4493
complex.1462.pdb 8.2565
complex.1463.pdb 1.1642
complex.1464.pdb 4.8547
complex.1465.pdb 1.7525
complex.1466.pdb -2.6381
complex.1467.pdb 3.2296
complex.1468.pdb 0.7647
complex.1469.pdb 0.0182
complex.1470.pdb -3.2270
complex.1471.pdb 1.4658
complex.1472.pdb 6.1107
complex.1473.pdb -3.4894
complex.1474.pdb -4.4499
complex.1475.pdb 0.4219
complex.1476.pdb -2.1694
complex.1477.pdb -5.4768
complex.1478.pdb 1.1098
complex.1479.pdb -3.0325
complex.1480.pdb -2.8218
complex.1481.pdb -4.0211
complex.1482.pdb -0.9876
complex.1483.pdb -4.9091
complex.1484.pdb 6.1149
complex.1485.pdb 4.4283
complex.1486.pdb 2.2858
complex.1487.pdb 1.6013
complex.1488.pdb -6.4213
complex.1489.pdb -4.8436
complex.1490.pdb 2.6848
complex.1491.pdb 4.2573
complex.1492.pdb -2.2314
complex.1493.pdb 6.2059
complex.1494.pdb 2.1557
complex.1495.pdb -3.0310
complex.1496.pdb -3.4645
complex.1497.pdb 5.4098
complex.1498.pdb -2.8975
complex.1499.pdb -3.8881
complex.1500.pdb -1.8494
complex.1501.pdb -0.9483
complex.1502.pdb -2.7541
complex.1503.pdb -4.7017
complex.1504.pdb -0.3830
complex.1505.pdb 2.4261
complex.1506.pdb 2.4080
complex.1507.pdb 6.8021
complex.1508.pdb 7.1233
complex.1509.pdb -1.9266
complex.1510.pdb -1.6616
complex.1511.pdb -0.1609
complex.1512.pdb -2.1435
complex.1513.pdb -3.7138
complex.1514.pdb 0.0968
complex.1515.pdb -2.1192
complex.1516.pdb -3.9014
complex.1517.pdb -2.4733
complex.1518.pdb -0.3254
complex.1519.pdb -2.0207
complex.1520.pdb 5.7247
complex.1521.pdb 7.7357
complex.1522.pdb -4.9869
complex.1523.pdb 7.6017
complex.1524.pdb -0.6805
complex.1525.pdb -4.4379
complex.1526.pdb -2.8405
complex.1527.pdb 0.0713
complex.1528.pdb -4.8867
complex.1529.pdb 0.5368
complex.1530.pdb -1.2430
complex.1531.pdb -3.2122
complex.1532.pdb -2.6109
complex.1533.pdb -2.9867
complex.1534.pdb -0.2771
complex.1535.pdb 3.3353
complex.1536.pdb 0.7907
complex.1537.pdb -1.5060
complex.1538.pdb -0.4941
complex.1539.pdb -4.1368
complex.1540.pdb 1.3191
complex.1541.pdb -1.3178
complex.1542.pdb -3.4746
complex.1543.pdb -2.1875
complex.1544.pdb 3.7109
complex.1545.pdb -0.6985
complex.1546.pdb 0.6125
complex.1547.pdb -0.5417
complex.1548.pdb -2.5568
complex.1549.pdb -3.2023
complex.1550.pdb 0.4093
complex.1551.pdb -1.1309
complex.1552.pdb 4.8087
complex.1553.pdb -1.3445
complex.1554.pdb 1.6384
complex.1555.pdb -2.4761
complex.1556.pdb -0.1929
complex.1557.pdb 3.7679
complex.1558.pdb -3.6808
complex.1559.pdb 3.9430
complex.1560.pdb 6.3981
complex.1561.pdb 2.6085
complex.1562.pdb -3.7481
complex.1563.pdb -1.7690
complex.1564.pdb 0.6565
complex.1565.pdb -0.2623
complex.1566.pdb -3.0939
complex.1567.pdb -2.4408
complex.1568.pdb -1.0413
complex.1569.pdb -0.1502
complex.1570.pdb -3.1518
complex.1571.pdb 3.3659
complex.1572.pdb -0.4844
complex.1573.pdb -5.6989
complex.1574.pdb -1.8301
complex.1575.pdb -3.9505
complex.1576.pdb 3.7459
complex.1577.pdb -2.4085
complex.1578.pdb -2.8747
complex.1579.pdb 1.8336
complex.1580.pdb 5.6130
complex.1581.pdb -2.0267
complex.1582.pdb -0.4585
complex.1583.pdb 6.4954
complex.1584.pdb 0.5267
complex.1585.pdb 4.0811
complex.1586.pdb 2.2174
complex.1587.pdb -0.0895
complex.1588.pdb -0.3353
complex.1589.pdb -5.2625
complex.1590.pdb -2.1699
complex.1591.pdb -1.8934
complex.1592.pdb -3.2983
complex.1593.pdb 2.1032
complex.1594.pdb -0.7968
complex.1595.pdb -0.4253
complex.1596.pdb 6.3951
complex.1597.pdb -2.0678
complex.1598.pdb 7.3454
complex.1599.pdb -3.5073
complex.1600.pdb 1.9303
complex.1601.pdb -1.9806
complex.1602.pdb -1.1507
complex.1603.pdb -3.0129
complex.1604.pdb 0.4016
complex.1605.pdb -1.0469
complex.1606.pdb -4.4959
complex.1607.pdb 6.5855
complex.1608.pdb 4.1632
complex.1609.pdb 4.6932
complex.1610.pdb -4.0468
complex.1611.pdb 2.2768
complex.1612.pdb -4.1140
complex.1613.pdb -3.4857
complex.1614.pdb 0.3836
complex.1615.pdb 1.8540
complex.1616.pdb 5.7141
complex.1617.pdb -0.3163
complex.1618.pdb -4.5435
complex.1619.pdb -2.5337
complex.1620.pdb 4.8546
complex.1621.pdb 0.9682
complex.1622.pdb 0.3321
complex.1623.pdb -2.5054
complex.1624.pdb -3.6759
complex.1625.pdb 3.6563
complex.1626.pdb -1.1287
complex.1627.pdb 0.4255
complex.1628.pdb 7.0750
complex.1629.pdb -3.2296
complex.1630.pdb -1.4090
complex.1631.pdb -1.4336
complex.1632.pdb 2.7570
complex.1633.pdb -2.1622
complex.1634.pdb -3.2821
complex.1635.pdb -3.0306
complex.1636.pdb -1.6620
complex.1637.pdb 4.3444
complex.1638.pdb -1.4675
complex.1639.pdb 4.8666
complex.1640.pdb 0.3363
complex.1641.pdb 1.6237
complex.1642.pdb 0.9492
complex.1643.pdb -2.3288
complex.1644.pdb 5.2907
complex.1645.pdb -5.9184
complex.1646.pdb -4.0966
complex.1647.pdb -1.6756
complex.1648.pdb -2.2427
complex.1649.pdb 5.7627
complex.1650.pdb -0.0299
complex.1651.pdb -3.0317
complex.1652.pdb 0.4793
complex.1653.pdb 1.9886
complex.1654.pdb -2.1759
complex.1655.pdb 2.3288
complex.1656.pdb -1.8420
complex.1657.pdb -4.8683
complex.1658.pdb 3.9532
complex.1659.pdb -0.4019
complex.1660.pdb -0.7565
complex.1661.pdb -1.9488
complex.1662.pdb -0.4856
complex.1663.pdb 5.3318
complex.1664.pdb 0.1620
complex.1665.pdb 5.9895
complex.1666.pdb 2.4707
complex.1667.pdb -1.1184
complex.1668.pdb -5.0867
complex.1669.pdb 5.5216
complex.1670.pdb -2.5907
complex.1671.pdb -0.3640
complex.1672.pdb -0.2435
complex.1673.pdb -1.5448
complex.1674.pdb -0.7821
complex.1675.pdb -1.4848
complex.1676.pdb -2.0788
complex.1677.pdb 6.5784
complex.1678.pdb 0.4403
complex.1679.pdb -1.5025
complex.1680.pdb -1.1528
complex.1681.pdb 6.3903
complex.1682.pdb 1.4458
complex.1683.pdb 7.0253
complex.1684.pdb -2.8278
complex.1685.pdb 2.4752
complex.1686.pdb 3.7230
complex.1687.pdb 5.6002
complex.1688.pdb -3.7216
complex.1689.pdb 4.4004
complex.1690.pdb -2.7137
complex.1691.pdb 0.4732
complex.1692.pdb 7.0145
complex.1693.pdb -1.2122
complex.1694.pdb -1.4852
complex.1695.pdb 6.8211
complex.1696.pdb -0.8373
complex.1697.pdb 4.8387
complex.1698.pdb 0.3519
complex.1699.pdb 4.1081
complex.1700.pdb -4.1858
complex.1701.pdb -0.5587
complex.1702.pdb -1.3520
complex.1703.pdb -1.5452
complex.1704.pdb 3.4183
complex.1705.pdb 0.0385
complex.1706.pdb 0.1629
complex.1707.pdb -2.3485
complex.1708.pdb 0.8160
complex.1709.pdb -0.6746
complex.1710.pdb -3.1778
complex.1711.pdb -5.3824
complex.1712.pdb -6.2292
complex.1713.pdb -1.4229
complex.1714.pdb 5.7415
complex.1715.pdb 4.7286
complex.1716.pdb 2.0084
complex.1717.pdb -2.0564
complex.1718.pdb -3.5192
complex.1719.pdb -3.1927
complex.1720.pdb -4.5763
complex.1721.pdb -4.3105
complex.1722.pdb 8.2937
complex.1723.pdb -3.6547
complex.1724.pdb -0.0609
complex.1725.pdb -2.5977
complex.1726.pdb 3.3953
complex.1727.pdb -2.4367
complex.1728.pdb -1.3851
complex.1729.pdb -0.0273
complex.1730.pdb 1.7478
complex.1731.pdb 1.8104
complex.1732.pdb 7.8063
complex.1733.pdb -2.1875
complex.1734.pdb -5.3201
complex.1735.pdb -2.6949
complex.1736.pdb -0.1861
complex.1737.pdb -0.9532
complex.1738.pdb 6.7350
complex.1739.pdb 1.7568
complex.1740.pdb -0.8451
complex.1741.pdb 1.8086
complex.1742.pdb 3.4534
complex.1743.pdb -1.5074
complex.1744.pdb 5.4499
complex.1745.pdb 0.4683
complex.1746.pdb -1.9717
complex.1747.pdb -6.0073
complex.1748.pdb -1.5257
complex.1749.pdb 1.0463
complex.1750.pdb 0.1574
complex.1751.pdb 3.5123
complex.1752.pdb -6.2737
complex.1753.pdb 1.7860
complex.1754.pdb -0.1553
complex.1755.pdb -0.3972
complex.1756.pdb -2.9586
complex.1757.pdb 2.3105
complex.1758.pdb 9.5895
complex.1759.pdb 1.7657
complex.1760.pdb -1.8878
complex.1761.pdb -5.2128
complex.1762.pdb 0.0387
complex.1763.pdb -3.6382
complex.1764.pdb 1.1774
complex.1765.pdb -2.5191
complex.1766.pdb -1.7357
complex.1767.pdb 1.6216
complex.1768.pdb -5.4025
complex.1769.pdb 2.7235
complex.1770.pdb 2.6023
complex.1771.pdb -2.2788
complex.1772.pdb -2.6147
complex.1773.pdb 3.9712
complex.1774.pdb -1.8188
complex.1775.pdb -4.0198
complex.1776.pdb 3.7884
complex.1777.pdb 1.5890
complex.1778.pdb -3.5168
complex.1779.pdb 2.0439
complex.1780.pdb -2.4768
complex.1781.pdb 0.5102
complex.1782.pdb -5.1521
complex.1783.pdb -0.7058
complex.1784.pdb 3.8614
complex.1785.pdb 4.4328
complex.1786.pdb 1.6619
complex.1787.pdb 0.7574
complex.1788.pdb -4.2709
complex.1789.pdb -4.4740
complex.1790.pdb 0.6377
complex.1791.pdb 4.8611
complex.1792.pdb 5.5961
complex.1793.pdb -6.8027
complex.1794.pdb -1.3525
complex.1795.pdb -1.0366
complex.1796.pdb -0.5229
complex.1797.pdb 2.8630
complex.1798.pdb -3.2309
complex.1799.pdb 3.4162
complex.1800.pdb -2.8647
complex.1801.pdb -2.3017
complex.1802.pdb 0.7265
complex.1803.pdb -0.7717
complex.1804.pdb -3.0372
complex.1805.pdb -3.0262
complex.1806.pdb -1.5828
complex.1807.pdb -3.3010
complex.1808.pdb -1.2853
complex.1809.pdb -2.0375
complex.1810.pdb -4.8348
complex.1811.pdb -1.0871
complex.1812.pdb 1.7518
complex.1813.pdb 1.3440
complex.1814.pdb -1.8467
complex.1815.pdb 0.6242
complex.1816.pdb -0.6018
complex.1817.pdb 0.3795
complex.1818.pdb 1.5018
complex.1819.pdb 4.4518
complex.1820.pdb -2.9035
complex.1821.pdb 5.4077
complex.1822.pdb -2.9203
complex.1823.pdb -2.3228
complex.1824.pdb -4.3446
complex.1825.pdb -2.9928
complex.1826.pdb -1.9901
complex.1827.pdb -0.6547
complex.1828.pdb 6.4022
complex.1829.pdb 0.2878
complex.1830.pdb 1.0281
complex.1831.pdb 1.8166
complex.1832.pdb 2.2457
complex.1833.pdb -3.2889
complex.1834.pdb -1.4818
complex.1835.pdb -2.2317
complex.1836.pdb 3.0648
complex.1837.pdb -3.4948
complex.1838.pdb 2.3009
complex.1839.pdb -3.6762
complex.1840.pdb -3.2029
complex.1841.pdb 4.3712
complex.1842.pdb -6.0653
complex.1843.pdb 7.0483
complex.1844.pdb -0.8042
complex.1845.pdb -0.4025
complex.1846.pdb -2.1019
complex.1847.pdb 0.4315
complex.1848.pdb -1.5647
complex.1849.pdb -5.3494
complex.1850.pdb -1.0137
complex.1851.pdb -5.0969
complex.1852.pdb -3.4884
complex.1853.pdb -5.0751
complex.1854.pdb -2.8833
complex.1855.pdb -1.2728
complex.1856.pdb -2.6306
complex.1857.pdb -0.6394
complex.1858.pdb 5.9501
complex.1859.pdb 1.9724
complex.1860.pdb -1.2814
complex.1861.pdb -4.0825
complex.1862.pdb 6.9513
complex.1863.pdb 2.8662
complex.1864.pdb -3.0611
complex.1865.pdb -2.2135
complex.1866.pdb -2.1720
complex.1867.pdb -3.2366
complex.1868.pdb 2.0966
complex.1869.pdb -4.4242
complex.1870.pdb 2.9860
complex.1871.pdb 7.5203
complex.1872.pdb 2.6069
complex.1873.pdb -0.4997
complex.1874.pdb 0.5427
complex.1875.pdb 3.3603
complex.1876.pdb -5.6132
complex.1877.pdb -4.3200
